order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sell_price
538,"2022-08-23 00:00:00","Standard Class","Home Office","United States","New York City","New York",10009,East,"Office Supplies",Binders,OFF-BI-10004528,4,0.40,9.60
539,"2023-05-21 00:00:00","Standard Class",Consumer,"United States",Henderson,Kentucky,42420,South,"Office Supplies",Appliances,OFF-AP-10001271,3,6.00,144.00
540,"2023-10-23 00:00:00","Standard Class",Consumer,"United States",Henderson,Kentucky,42420,South,Furniture,Chairs,FUR-CH-10002647,4,11.20,268.80
541,"2023-04-04 00:00:00","First Class",Consumer,"United States","Green Bay",Wisconsin,54302,Central,Technology,Accessories,TEC-AC-10001432,6,18.80,451.20
542,"2022-11-28 00:00:00","First Class",Corporate,"United States",Tucson,Arizona,85705,West,Technology,Phones,TEC-PH-10002262,8,15.20,364.80
543,"2023-04-08 00:00:00","Standard Class",Consumer,"United States",Springfield,Ohio,45503,East,"Office Supplies",Storage,OFF-ST-10001809,9,13.00,637.00
544,"2023-12-15 00:00:00","Standard Class",Consumer,"United States","Fort Worth",Texas,76106,Central,Technology,Accessories,TEC-AC-10001465,2,2.40,57.60
545,"2023-06-30 00:00:00","Standard Class",Consumer,"United States","Fort Worth",Texas,76106,Central,Technology,Phones,TEC-PH-10002597,1,5.00,95.00
546,"2023-11-13 00:00:00","Standard Class",Consumer,"United States","Fort Worth",Texas,76106,Central,Furniture,Furnishings,FUR-FU-10000723,4,2.10,67.90
547,"2022-08-26 00:00:00","First Class","Home Office","United States","New York City","New York",10035,East,"Office Supplies",Binders,OFF-BI-10000404,6,1.60,38.40
548,"2022-09-22 00:00:00","First Class","Home Office","United States","New York City","New York",10035,East,"Office Supplies",Paper,OFF-PA-10002986,2,0.50,9.50
549,"2022-09-21 00:00:00","Second Class",Corporate,"United States",Chicago,Illinois,60653,Central,"Office Supplies",Storage,OFF-ST-10000604,9,10.00,240.00
550,"2022-06-05 00:00:00","Second Class",Corporate,"United States",Chicago,Illinois,60653,Central,"Office Supplies",Binders,OFF-BI-10004738,3,0.50,9.50
551,"2023-01-09 00:00:00","Second Class",Corporate,"United States",Chicago,Illinois,60653,Central,"Office Supplies",Supplies,OFF-SU-10001935,5,0.50,9.50
552,"2023-09-21 00:00:00","Second Class",Consumer,"United States","San Francisco",California,94110,West,Furniture,Chairs,FUR-CH-10002024,2,33.60,1086.40
553,"2022-06-02 00:00:00","First Class",Consumer,"United States",Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10003039,1,0.90,29.10
554,"2022-09-01 00:00:00","Standard Class",Consumer,"United States",Houston,Texas,77070,Central,"Office Supplies",Fasteners,OFF-FA-10004248,3,0.40,9.60
555,"2023-03-09 00:00:00","Second Class",Corporate,"United States",Anaheim,California,92804,West,"Office Supplies",Storage,OFF-ST-10001780,2,26.00,1274.00
556,"2023-07-01 00:00:00","Second Class",Consumer,"United States",Wilmington,"North Carolina",28403,South,"Office Supplies",Art,OFF-AR-10003560,4,1.00,19.00
557,"2022-11-17 00:00:00","Standard Class",Consumer,"United States","Los Angeles",California,90045,West,"Office Supplies",Labels,OFF-LA-10001297,2,0.40,19.60
558,"2023-11-25 00:00:00","Standard Class",Consumer,"United States","Los Angeles",California,90045,West,Furniture,Tables,FUR-TA-10004256,4,53.60,1286.40
559,"2023-11-29 00:00:00","Standard Class",Consumer,"United States","Los Angeles",California,90045,West,"Office Supplies",Paper,OFF-PA-10003441,5,0.90,29.10
560,"2022-11-27 00:00:00","Second Class",Consumer,"United States","San Francisco",California,94110,West,Furniture,Furnishings,FUR-FU-10003347,3,2.00,38.00
561,"2022-06-21 00:00:00","Second Class",Consumer,"United States","San Francisco",California,94110,West,"Office Supplies",Binders,OFF-BI-10000069,7,3.20,76.80
562,"2023-03-17 00:00:00","Second Class",Consumer,"United States",Tampa,Florida,33614,South,"Office Supplies",Appliances,OFF-AP-10003914,5,0.40,9.60
563,"2022-10-04 00:00:00","Second Class",Consumer,"United States",Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004020,3,0.20,9.80
564,"2022-06-14 00:00:00","First Class",Consumer,"United States",Seattle,Washington,98105,West,"Office Supplies",Fasteners,OFF-FA-10003467,2,0.00,0.00
565,"2022-01-26 00:00:00","First Class",Consumer,"United States",Seattle,Washington,98105,West,"Office Supplies",Labels,OFF-LA-10000634,1,0.00,0.00
566,"2022-10-06 00:00:00","First Class",Consumer,"United States","Los Angeles",California,90008,West,Technology,Phones,TEC-PH-10002496,3,14.80,355.20
567,"2022-04-25 00:00:00","Standard Class",Corporate,"United States",Seattle,Washington,98105,West,"Office Supplies",Paper,OFF-PA-10004530,8,4.50,85.50
568,"2022-01-01 00:00:00","Standard Class",Corporate,"United States",Seattle,Washington,98105,West,"Office Supplies",Binders,OFF-BI-10001107,7,3.20,76.80
569,"2023-06-10 00:00:00","Standard Class",Corporate,"United States",Seattle,Washington,98105,West,"Office Supplies",Paper,OFF-PA-10004451,3,0.40,19.60
570,"2022-11-25 00:00:00","Standard Class",Corporate,"United States",Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10004997,3,18.00,432.00
571,"2022-03-01 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10024,East,"Office Supplies",Labels,OFF-LA-10001297,7,2.10,67.90
572,"2023-07-29 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10024,East,"Office Supplies",Fasteners,OFF-FA-10000585,4,0.30,9.70
573,"2022-10-25 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10024,East,"Office Supplies",Binders,OFF-BI-10001922,7,0.60,29.40
574,"2023-07-04 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10024,East,Technology,Phones,TEC-PH-10000347,3,0.30,9.70
575,"2022-10-02 00:00:00","Standard Class",Consumer,"United States",Marysville,Washington,98270,West,"Office Supplies",Art,OFF-AR-10003394,3,0.50,9.50
576,"2023-07-14 00:00:00","Second Class",Consumer,"United States","Long Beach",California,90805,West,"Office Supplies",Paper,OFF-PA-10004530,14,6.40,153.60
577,"2023-04-22 00:00:00","Second Class",Consumer,"United States","Long Beach",California,90805,West,"Office Supplies",Paper,OFF-PA-10001450,4,0.80,19.20
578,"2023-11-11 00:00:00","Second Class",Consumer,"United States","Long Beach",California,90805,West,"Office Supplies",Supplies,OFF-SU-10001574,2,0.50,9.50
579,"2022-12-08 00:00:00","Standard Class",Consumer,"United States",Chicago,Illinois,60610,Central,"Office Supplies",Storage,OFF-ST-10002974,2,2.10,67.90
580,"2023-06-12 00:00:00","Standard Class",Consumer,"United States",Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10001475,1,0.50,9.50
581,"2023-11-02 00:00:00","Standard Class",Consumer,"United States","Los Angeles",California,90004,West,"Office Supplies",Supplies,OFF-SU-10004498,4,1.50,48.50
582,"2022-08-17 00:00:00","Standard Class",Consumer,"United States",Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10004977,3,23.50,446.50
583,"2022-08-23 00:00:00","Standard Class",Consumer,"United States",Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10000586,2,4.40,105.60
584,"2023-07-10 00:00:00","Standard Class",Consumer,"United States",Denver,Colorado,80219,West,"Office Supplies",Appliances,OFF-AP-10000358,3,1.50,28.50
585,"2023-07-22 00:00:00","Standard Class",Consumer,"United States",Denver,Colorado,80219,West,"Office Supplies",Binders,OFF-BI-10002764,7,0.20,9.80
586,"2023-11-16 00:00:00","Standard Class",Consumer,"United States",Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10001254,4,8.20,401.80
587,"2022-07-16 00:00:00","Standard Class",Consumer,"United States",Richmond,Kentucky,40475,South,Furniture,Chairs,FUR-CH-10003956,1,2.80,67.20
588,"2022-07-21 00:00:00","Standard Class",Consumer,"United States",Richmond,Kentucky,40475,South,"Office Supplies",Labels,OFF-LA-10003930,3,11.60,278.40
589,"2023-03-03 00:00:00","Standard Class",Consumer,"United States",Salem,Oregon,97301,West,Technology,Phones,TEC-PH-10003800,2,2.40,77.60
590,"2023-04-28 00:00:00","Standard Class",Consumer,"United States",Salem,Oregon,97301,West,"Office Supplies",Paper,OFF-PA-10002005,4,0.40,19.60
591,"2023-07-04 00:00:00","Standard Class",Consumer,"United States",Salem,Oregon,97301,West,"Office Supplies",Binders,OFF-BI-10002498,3,0.40,19.60
592,"2022-01-23 00:00:00","Standard Class",Consumer,"United States",Salem,Oregon,97301,West,"Office Supplies",Paper,OFF-PA-10004101,2,0.50,9.50
593,"2023-05-13 00:00:00","Standard Class",Consumer,"United States",Laredo,Texas,78041,Central,"Office Supplies",Art,OFF-AR-10004078,2,0.30,9.70
594,"2023-12-05 00:00:00","Standard Class",Consumer,"United States",Laredo,Texas,78041,Central,Technology,Accessories,TEC-AC-10001266,3,0.90,29.10
595,"2023-06-07 00:00:00","Standard Class",Consumer,"United States","San Diego",California,92024,West,"Office Supplies",Appliances,OFF-AP-10004708,2,2.40,77.60
596,"2023-03-26 00:00:00","Standard Class",Consumer,"United States","San Diego",California,92024,West,Technology,Copiers,TEC-CO-10004115,3,60.00,1140.00
597,"2022-06-12 00:00:00","Standard Class",Consumer,"United States","San Diego",California,92024,West,Technology,Phones,TEC-PH-10002398,5,22.50,427.50
598,"2022-03-23 00:00:00","Standard Class",Consumer,"United States","San Diego",California,92024,West,Furniture,Furnishings,FUR-FU-10001979,8,6.60,323.40
599,"2022-01-08 00:00:00","First Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,"Office Supplies",Supplies,OFF-SU-10004115,2,0.20,9.80
600,"2023-04-03 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10001425,3,2.80,137.20
601,"2023-02-19 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10003963,4,19.60,470.40
602,"2023-03-10 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,"Office Supplies",Supplies,OFF-SU-10001574,2,0.40,9.60
603,"2022-06-08 00:00:00","Standard Class",Consumer,"United States",Tampa,Florida,33614,South,"Office Supplies",Storage,OFF-ST-10001490,1,4.20,135.80
604,"2023-07-19 00:00:00","Standard Class",Consumer,"United States",Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10001756,3,2.50,47.50
605,"2022-03-29 00:00:00","Standard Class",Consumer,"United States",Tampa,Florida,33614,South,"Office Supplies",Binders,OFF-BI-10000773,3,0.50,9.50
606,"2023-05-25 00:00:00","Standard Class",Consumer,"United States",Tampa,Florida,33614,South,"Office Supplies",Binders,OFF-BI-10001543,4,2.00,38.00
607,"2023-11-15 00:00:00","Standard Class",Consumer,"United States",Tampa,Florida,33614,South,"Office Supplies",Paper,OFF-PA-10002120,3,2.60,127.40
608,"2022-07-04 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,"Office Supplies",Binders,OFF-BI-10000848,2,0.00,0.00
609,"2022-03-11 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,"Office Supplies",Art,OFF-AR-10001246,9,0.60,19.40
610,"2023-02-07 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10003092,2,3.00,57.00
611,"2023-02-08 00:00:00","First Class",Corporate,"United States",Dallas,Texas,75217,Central,Technology,Phones,TEC-PH-10003012,3,11.10,358.90
612,"2022-09-28 00:00:00","First Class",Corporate,"United States",Dallas,Texas,75217,Central,"Office Supplies",Labels,OFF-LA-10004345,4,0.60,19.40
613,"2022-04-22 00:00:00","Second Class",Corporate,"United States",Philadelphia,Pennsylvania,19143,East,"Office Supplies",Paper,OFF-PA-10001204,2,0.50,9.50
614,"2023-06-29 00:00:00","Second Class",Corporate,"United States",Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10004667,9,36.50,693.50
615,"2022-10-11 00:00:00","Second Class",Consumer,"United States","Grove City",Ohio,43123,East,Technology,Phones,TEC-PH-10000011,10,3.60,116.40
616,"2022-06-24 00:00:00","Second Class",Consumer,"United States","Grove City",Ohio,43123,East,"Office Supplies",Binders,OFF-BI-10002949,2,0.00,0.00
617,"2022-01-30 00:00:00","Second Class",Corporate,"United States","New York City","New York",10011,East,Furniture,Furnishings,FUR-FU-10003849,2,1.60,38.40
618,"2023-03-20 00:00:00","Second Class",Corporate,"United States","New York City","New York",10011,East,Furniture,Furnishings,FUR-FU-10000010,2,0.40,9.60
619,"2023-11-18 00:00:00","Second Class",Corporate,"United States","New York City","New York",10011,East,"Office Supplies",Binders,OFF-BI-10002824,9,3.30,106.70
620,"2023-09-23 00:00:00","Second Class",Corporate,"United States","New York City","New York",10011,East,Technology,Phones,TEC-PH-10002538,1,1.60,38.40
621,"2022-06-04 00:00:00","Second Class",Corporate,"United States","New York City","New York",10011,East,Furniture,Furnishings,FUR-FU-10000521,3,1.80,88.20
622,"2023-01-01 00:00:00","Standard Class",Consumer,"United States",Chicago,Illinois,60610,Central,"Office Supplies",Binders,OFF-BI-10002103,5,0.30,9.70
623,"2022-07-06 00:00:00","Standard Class",Corporate,"United States",Dearborn,Michigan,48126,Central,Furniture,Chairs,FUR-CH-10004853,2,9.00,291.00
624,"2023-07-24 00:00:00","Standard Class",Corporate,"United States",Dearborn,Michigan,48126,Central,"Office Supplies",Appliances,OFF-AP-10000179,5,22.40,537.60
625,"2022-12-12 00:00:00","Standard Class",Corporate,"United States",Dearborn,Michigan,48126,Central,"Office Supplies",Storage,OFF-ST-10001272,4,10.40,509.60
626,"2022-08-27 00:00:00","Standard Class",Corporate,"United States",Dearborn,Michigan,48126,Central,"Office Supplies",Art,OFF-AR-10004042,9,4.80,155.20
627,"2022-02-17 00:00:00","Standard Class","Home Office","United States","New York City","New York",10009,East,Furniture,Furnishings,FUR-FU-10000221,7,1.60,38.40
628,"2023-01-04 00:00:00","Standard Class",Consumer,"United States",Seattle,Washington,98115,West,"Office Supplies",Appliances,OFF-AP-10001563,2,3.00,97.00
629,"2023-04-02 00:00:00","Standard Class",Consumer,"United States","San Francisco",California,94122,West,"Office Supplies",Binders,OFF-BI-10000605,5,1.00,19.00
630,"2022-04-21 00:00:00","Standard Class",Consumer,"United States","San Francisco",California,94122,West,"Office Supplies",Paper,OFF-PA-10002615,3,0.40,9.60
631,"2023-11-17 00:00:00","Second Class",Consumer,"United States",Aurora,Colorado,80013,West,"Office Supplies",Storage,OFF-ST-10001963,3,4.80,235.20
632,"2022-10-24 00:00:00","Second Class",Consumer,"United States",Aurora,Colorado,80013,West,Technology,Accessories,TEC-AC-10001267,5,4.80,115.20
633,"2022-12-18 00:00:00","Second Class",Consumer,"United States",Aurora,Colorado,80013,West,Technology,Phones,TEC-PH-10002103,4,15.00,285.00
634,"2022-08-18 00:00:00","Second Class",Consumer,"United States",Miami,Florida,33180,South,Technology,Accessories,TEC-AC-10002857,3,0.40,19.60
635,"2022-02-17 00:00:00","Second Class",Consumer,"United States",Miami,Florida,33180,South,"Office Supplies",Labels,OFF-LA-10003930,3,12.00,228.00
636,"2023-01-21 00:00:00","Second Class",Corporate,"United States","Warner Robins",Georgia,31088,South,Furniture,Chairs,FUR-CH-10001482,3,7.80,382.20
637,"2023-02-19 00:00:00","Standard Class",Consumer,"United States",Aurora,Colorado,80013,West,"Office Supplies",Binders,OFF-BI-10001989,3,1.00,19.00
638,"2022-07-08 00:00:00","Standard Class",Consumer,"United States",Aurora,Colorado,80013,West,"Office Supplies",Appliances,OFF-AP-10003287,3,2.40,117.60
639,"2023-05-25 00:00:00","Standard Class","Home Office","United States",Vallejo,California,94591,West,Furniture,Furnishings,FUR-FU-10000576,5,21.00,1029.00
640,"2022-01-18 00:00:00","Standard Class","Home Office","United States",Vallejo,California,94591,West,"Office Supplies",Binders,OFF-BI-10004728,4,0.60,19.40
641,"2023-02-14 00:00:00","Standard Class",Corporate,"United States",Minneapolis,Minnesota,55407,Central,Furniture,Furnishings,FUR-FU-10000732,3,0.80,19.20
642,"2022-12-15 00:00:00","Second Class",Consumer,"United States","Mission Viejo",California,92691,West,"Office Supplies",Storage,OFF-ST-10000585,2,16.50,313.50
643,"2022-01-19 00:00:00","Second Class",Consumer,"United States","Mission Viejo",California,92691,West,"Office Supplies",Labels,OFF-LA-10002787,7,1.20,28.80
644,"2022-07-31 00:00:00","Standard Class",Consumer,"United States","Rochester Hills",Michigan,48307,Central,Technology,Accessories,TEC-AC-10003832,4,5.20,124.80
645,"2022-03-03 00:00:00","Standard Class","Home Office","United States",Plainfield,"New Jersey",7060,East,"Office Supplies",Paper,OFF-PA-10001934,1,0.50,9.50
646,"2022-08-16 00:00:00","Standard Class","Home Office","United States",Columbus,Indiana,47201,Central,"Office Supplies",Appliances,OFF-AP-10002457,2,6.30,203.70
647,"2022-02-03 00:00:00","Standard Class",Corporate,"United States","Sierra Vista",Arizona,85635,West,"Office Supplies",Fasteners,OFF-FA-10003112,5,0.90,29.10
648,"2022-11-14 00:00:00","Standard Class",Corporate,"United States","Sierra Vista",Arizona,85635,West,"Office Supplies",Appliances,OFF-AP-10002350,2,1.20,28.80
649,"2022-07-26 00:00:00","Second Class",Corporate,"United States",Vancouver,Washington,98661,West,Furniture,Furnishings,FUR-FU-10001935,4,0.50,9.50
650,"2023-08-29 00:00:00","Second Class",Corporate,"United States",Vancouver,Washington,98661,West,Technology,Phones,TEC-PH-10003273,3,12.00,288.00
651,"2022-06-20 00:00:00","Second Class",Corporate,"United States",Vancouver,Washington,98661,West,Technology,Accessories,TEC-AC-10001142,4,9.60,310.40
652,"2023-04-28 00:00:00","Standard Class","Home Office","United States","New York City","New York",10024,East,"Office Supplies",Paper,OFF-PA-10000482,10,15.20,364.80
653,"2022-06-10 00:00:00","Standard Class",Corporate,"United States","New York City","New York",10035,East,"Office Supplies",Paper,OFF-PA-10003892,2,4.00,96.00
654,"2023-02-20 00:00:00","Standard Class",Corporate,"United States","New York City","New York",10035,East,Technology,Accessories,TEC-AC-10001101,8,5.00,95.00
655,"2022-07-04 00:00:00","Standard Class",Consumer,"United States",Columbus,Ohio,43229,East,"Office Supplies",Appliances,OFF-AP-10002439,2,2.20,107.80
656,"2022-01-06 00:00:00","Standard Class",Consumer,"United States",Columbus,Ohio,43229,East,"Office Supplies",Binders,OFF-BI-10002827,2,0.00,0.00
657,"2023-09-24 00:00:00","Standard Class",Consumer,"United States",Columbus,Ohio,43229,East,"Office Supplies",Envelopes,OFF-EN-10002230,2,3.90,126.10
658,"2022-05-31 00:00:00","Same Day","Home Office","United States",Aurora,Illinois,60505,Central,Furniture,Chairs,FUR-CH-10001215,2,14.00,686.00
659,"2022-07-01 00:00:00","Same Day","Home Office","United States",Aurora,Illinois,60505,Central,"Office Supplies",Binders,OFF-BI-10004654,2,0.00,0.00
660,"2023-07-04 00:00:00","Standard Class",Consumer,"United States",Arlington,Texas,76017,Central,"Office Supplies",Storage,OFF-ST-10001490,7,20.00,980.00
661,"2023-09-05 00:00:00","Standard Class",Consumer,"United States",Arlington,Texas,76017,Central,"Office Supplies",Storage,OFF-ST-10001511,14,14.40,705.60
662,"2023-02-15 00:00:00","Standard Class",Consumer,"United States",Arlington,Texas,76017,Central,Furniture,Tables,FUR-TA-10001768,5,36.80,883.20
663,"2022-08-31 00:00:00","Standard Class",Consumer,"United States",Arlington,Texas,76017,Central,"Office Supplies",Binders,OFF-BI-10003981,3,0.00,0.00
664,"2022-03-15 00:00:00","Standard Class",Corporate,"United States","New York City","New York",10011,East,"Office Supplies",Storage,OFF-ST-10001522,5,23.00,437.00
665,"2023-11-08 00:00:00","Same Day",Consumer,"United States",Louisville,Kentucky,40214,South,"Office Supplies",Fasteners,OFF-FA-10000621,3,0.20,9.80
666,"2023-01-16 00:00:00","Second Class",Corporate,"United States",Dallas,Texas,75081,Central,"Office Supplies",Supplies,OFF-SU-10004231,3,1.00,19.00
667,"2023-07-24 00:00:00","Second Class",Corporate,"United States",Dallas,Texas,75081,Central,"Office Supplies",Paper,OFF-PA-10000474,3,2.70,87.30
668,"2022-12-26 00:00:00","Second Class",Corporate,"United States",Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10004042,3,19.00,361.00
669,"2023-01-15 00:00:00","First Class",Consumer,"United States",Cleveland,Ohio,44105,East,Furniture,Furnishings,FUR-FU-10003096,5,1.50,28.50
670,"2022-06-05 00:00:00","Standard Class","Home Office","United States",Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10002759,3,0.40,19.60
671,"2023-11-04 00:00:00","Standard Class","Home Office","United States",Chicago,Illinois,60653,Central,Furniture,Tables,FUR-TA-10000688,1,5.50,104.50
672,"2022-08-08 00:00:00","Standard Class","Home Office","United States",Chicago,Illinois,60653,Central,"Office Supplies",Paper,OFF-PA-10002377,8,2.00,38.00
673,"2023-02-18 00:00:00","Standard Class",Consumer,"United States",Quincy,Illinois,62301,Central,"Office Supplies",Art,OFF-AR-10001954,5,1.00,19.00
674,"2023-10-05 00:00:00","First Class",Consumer,"United States",Columbus,Indiana,47201,Central,"Office Supplies",Appliances,OFF-AP-10004532,3,1.80,58.20
675,"2023-04-20 00:00:00","First Class",Consumer,"United States",Columbus,Indiana,47201,Central,"Office Supplies",Paper,OFF-PA-10002137,5,1.60,38.40
676,"2023-11-08 00:00:00","First Class",Consumer,"United States",Columbus,Indiana,47201,Central,Technology,Accessories,TEC-AC-10003832,3,2.00,98.00
677,"2022-01-05 00:00:00","Standard Class",Consumer,"United States",Tyler,Texas,75701,Central,"Office Supplies",Appliances,OFF-AP-10000804,3,0.00,0.00
678,"2023-11-16 00:00:00","Standard Class",Consumer,"United States",Tyler,Texas,75701,Central,Technology,Accessories,TEC-AC-10003614,3,1.50,28.50
679,"2023-04-25 00:00:00","Standard Class",Consumer,"United States",Tyler,Texas,75701,Central,Furniture,Furnishings,FUR-FU-10003553,3,2.40,77.60
680,"2023-09-05 00:00:00","Standard Class",Consumer,"United States",Tyler,Texas,75701,Central,"Office Supplies",Binders,OFF-BI-10004632,3,3.60,176.40
681,"2022-03-27 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10024,East,"Office Supplies",Binders,OFF-BI-10003305,3,0.40,9.60
682,"2023-05-17 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10024,East,"Office Supplies",Storage,OFF-ST-10002583,2,3.00,57.00
683,"2022-09-23 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10024,East,"Office Supplies",Storage,OFF-ST-10004507,4,2.10,67.90
684,"2023-02-05 00:00:00","Same Day",Corporate,"United States",Burlington,"North Carolina",27217,South,Technology,Machines,TEC-MA-10004125,4,160.00,7840.00
685,"2022-02-08 00:00:00","Same Day",Corporate,"United States",Burlington,"North Carolina",27217,South,"Office Supplies",Appliances,OFF-AP-10002457,2,5.10,164.90
686,"2023-12-03 00:00:00","First Class",Consumer,"United States",Jackson,Mississippi,39212,South,Technology,Accessories,TEC-AC-10003911,3,24.00,456.00
687,"2023-07-15 00:00:00","First Class",Consumer,"United States",Jackson,Mississippi,39212,South,"Office Supplies",Labels,OFF-LA-10001934,2,0.20,9.80
688,"2022-01-07 00:00:00","First Class",Consumer,"United States",Jackson,Mississippi,39212,South,"Office Supplies",Paper,OFF-PA-10000304,3,0.60,19.40
689,"2022-12-27 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10035,East,Furniture,Bookcases,FUR-BO-10004015,2,5.70,184.30
690,"2022-02-25 00:00:00","Second Class",Consumer,"United States",Waynesboro,Virginia,22980,South,Furniture,Furnishings,FUR-FU-10004071,1,5.00,95.00
691,"2022-04-02 00:00:00","Second Class",Consumer,"United States",Waynesboro,Virginia,22980,South,Technology,Phones,TEC-PH-10002033,1,5.60,274.40
692,"2023-07-19 00:00:00","Second Class",Consumer,"United States",Waynesboro,Virginia,22980,South,"Office Supplies",Storage,OFF-ST-10002444,3,0.80,39.20
693,"2022-07-14 00:00:00","Standard Class",Consumer,"United States","Los Angeles",California,90036,West,Technology,Accessories,TEC-AC-10002253,1,8.50,161.50
694,"2022-09-29 00:00:00","Standard Class",Consumer,"United States","Los Angeles",California,90036,West,"Office Supplies",Paper,OFF-PA-10000743,5,0.90,29.10
695,"2022-02-18 00:00:00","First Class","Home Office","United States",Chester,Pennsylvania,19013,East,"Office Supplies",Art,OFF-AR-10003373,8,8.00,192.00
696,"2023-08-22 00:00:00","First Class","Home Office","United States",Chester,Pennsylvania,19013,East,"Office Supplies",Labels,OFF-LA-10002312,4,2.00,48.00
697,"2023-12-01 00:00:00","First Class","Home Office","United States",Chester,Pennsylvania,19013,East,"Office Supplies",Envelopes,OFF-EN-10000927,7,8.00,192.00
698,"2022-03-24 00:00:00","First Class","Home Office","United States",Chester,Pennsylvania,19013,East,"Office Supplies",Labels,OFF-LA-10003510,4,3.00,97.00
699,"2023-01-14 00:00:00","First Class","Home Office","United States",Chester,Pennsylvania,19013,East,"Office Supplies",Art,OFF-AR-10001118,1,0.00,0.00
700,"2023-05-13 00:00:00","First Class","Home Office","United States",Chester,Pennsylvania,19013,East,"Office Supplies",Binders,OFF-BI-10001575,2,0.60,19.40
701,"2022-09-15 00:00:00","First Class","Home Office","United States",Chester,Pennsylvania,19013,East,"Office Supplies",Binders,OFF-BI-10001982,3,0.00,0.00
702,"2023-01-18 00:00:00","Standard Class",Corporate,"United States",Cleveland,Ohio,44105,East,Furniture,Furnishings,FUR-FU-10002960,3,0.60,19.40
703,"2022-04-27 00:00:00","Second Class",Corporate,"United States",Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10003394,3,8.40,201.60
704,"2023-08-29 00:00:00","Standard Class",Consumer,"United States","Long Beach",California,90805,West,Furniture,Tables,FUR-TA-10002774,3,7.40,362.60
705,"2022-05-18 00:00:00","Standard Class",Corporate,"United States",Cary,"North Carolina",27511,South,"Office Supplies",Paper,OFF-PA-10001800,2,0.20,9.80
706,"2023-10-14 00:00:00","Standard Class",Corporate,"United States",Cary,"North Carolina",27511,South,"Office Supplies",Appliances,OFF-AP-10001469,5,5.10,164.90
707,"2023-02-19 00:00:00","Standard Class",Corporate,"United States",Cary,"North Carolina",27511,South,Technology,Accessories,TEC-AC-10002399,1,0.60,19.40
708,"2022-12-10 00:00:00","First Class",Consumer,"United States","New York City","New York",10035,East,Technology,Accessories,TEC-AC-10003628,4,4.80,115.20
709,"2023-04-17 00:00:00","First Class",Consumer,"United States","New York City","New York",10035,East,Furniture,Bookcases,FUR-BO-10003272,5,44.00,836.00
710,"2022-11-04 00:00:00","First Class",Consumer,"United States","New York City","New York",10035,East,"Office Supplies",Binders,OFF-BI-10000050,8,1.50,48.50
711,"2022-11-30 00:00:00","First Class","Home Office","United States","New York City","New York",10035,East,"Office Supplies",Paper,OFF-PA-10004071,1,2.40,57.60
712,"2022-06-06 00:00:00","Standard Class",Consumer,"United States","Palm Coast",Florida,32137,South,"Office Supplies",Envelopes,OFF-EN-10001219,4,0.80,19.20
713,"2023-08-20 00:00:00","Standard Class",Corporate,"United States","Mount Vernon","New York",10550,East,"Office Supplies",Appliances,OFF-AP-10001154,6,5.60,274.40
714,"2023-01-14 00:00:00","Standard Class",Corporate,"United States","Mount Vernon","New York",10550,East,Technology,Phones,TEC-PH-10003012,2,12.40,297.60
715,"2022-04-21 00:00:00","Standard Class",Corporate,"United States","Mount Vernon","New York",10550,East,Technology,Accessories,TEC-AC-10001606,3,15.00,285.00
716,"2022-06-07 00:00:00","Second Class",Corporate,"United States",Seattle,Washington,98105,West,"Office Supplies",Binders,OFF-BI-10003355,5,0.60,19.40
717,"2022-05-25 00:00:00","First Class",Consumer,"United States",Dover,Delaware,19901,East,Furniture,Furnishings,FUR-FU-10000010,2,0.50,9.50
